sku,custom_label_2,title,price,inv,cat
868998,spyder_fallback,"Spyder 13514 5-3/8"" 30-Tooth Saw Blade for Medium Metal Cutting",41.73,0,Blade other
869015,spyder_fallback,"Spyder 950036 SDS-Plus 4-Cutter Full-Carbide Rotary Hammer Drill Bit Set 6"" (5 Piece Set)",40.61,0,KIT/SET
869001,spyder_fallback,"Spyder 950022 1-1/8"" x 18"" SDS-Plus 4-Cutter Carbide-Tipped Rotary Hammer Drill Bit",40.52,0,SDS Bit
869229,spyder_fallback,"Spyder 13100 7-1/4"" 36-Tooth Circular Saw Blade for Wood and Metal",40.41,0,Circular Blade
869004,spyder_fallback,Spyder 950034 5/16 in x 6 in SDS-Plus Full-Carbide 4-Cutter Rotary Hammer Drill Bit,40.0,0,SDS Bit
869118,spyder_fallback,"Spyder 200442 6"" and 9"" Black Series Bi-Metal Reciprocating Saw Blade Set with Case for Multi-Material Cutting (20 Piece)",39.59,0,KIT/SET
869034,spyder_fallback,"Spyder 13093 6-1/2"" 4-Tooth PCD Diamond-Tipped Circular Saw Blade for Fiber Cement",39.07,0,Circular Blade
869095,spyder_fallback,"Spyder 18007 2-9/16"" Self-Feed Drill Bit with Replacement Tip",37.29,0,Drill Bit
869137,spyder_fallback,"Spyder 950043 1/2"" x 13"" SDS-Max 4-Cutter Carbide-Tipped Rotary Hammer Drill Bit",36.8,0,SDS Bit
827939,spyder_fallback,Spyder 14131 4-Inch Turbo Diamond Cup Wheel,36.41,5,OTHER
869019,spyder_fallback,"Spyder 18005 2-1/8"" Stinger Self-Feed Drill Bit with Replacement Tip for Fast Wood Boring",35.92,0,Drill Bit
869053,spyder_fallback,"Spyder 18004 2"" Stinger Self-Feed Drill Bit for Wood Boring",35.91,0,Drill Bit
869140,spyder_fallback,"Spyder 19965 Mach-Blue Impact Rated Drive Bit Set with 1/4"" Hex Shank (56-Piece Set)",33.84,0,KIT/SET
827934,spyder_fallback,Spyder 14117 7-Inch Wet/Dry Turbo Diamond Saw Blade,33.5,5,Blade other
869077,spyder_fallback,"Spyder 200436 6"" and 9"" Bi Metal Extreme Demolition Reciprocating Saw Blade Set (12 Piece)",33.39,0,KIT/SET
869117,spyder_fallback,Spyder 19600 Mach-Blue Tough Tip Tech Impact Rated Driver Bit Set (40 Piece),33.13,0,KIT/SET
869006,spyder_fallback,"Spyder 18003 1-3/4"" Stinger Self-Feed Drill Bit for Wood Boring",33.03,0,Drill Bit
869094,spyder_fallback,"Spyder 19137 2"" T25 Mach-Blue Impact Driver Bits with Tough Tip Technology (50 Pack)",32.67,0,KIT/SET
869098,spyder_fallback,"Spyder 19138 2"" SQ2 Mach-Blue Impact Driver Bits with Tough Tip Technology (50 Pack)",32.67,0,KIT/SET
869172,spyder_fallback,"Spyder 19136 2"" PH2 Impact Driver Bit with Mach-Blue Tough Tip Technology (50 Pack)",32.67,0,KIT/SET
869153,spyder_fallback,"Spyder 13110 7-1/4"" 40T Thick Kerf Fine Finish Miter Circular Saw Blade for Wood",32.52,0,Circular Blade
868954,spyder_fallback,"Spyder 13515 7-1/4"" 48T Circular Saw Blade for Medium Metal Cutting",31.95,0,Circular Blade
869202,spyder_fallback,"Spyder 13517 7-1/4"" 56-Tooth TCG Aluminum Circular Saw Blade",31.29,0,Circular Blade
869129,spyder_fallback,Spyder 950021 1 in x 18 in SDS-Plus 4-Cutter Carbide Rotary Hammer Drill Bit,31.25,0,SDS Bit
869157,spyder_fallback,"Spyder 19966 Mach-Blue Impact Rated Drive Bit Set with 1/4"" Hex Shank (45-Piece Set)",31.08,0,KIT/SET
869201,spyder_fallback,"Spyder 13516 6-1/2"" 56-Tooth Medium Aluminum Circular Saw Blade",30.85,0,Circular Blade
827936,spyder_fallback,Spyder 14121 7-Inch Wet/Dry Segmented Diamond Saw Blade,30.61,5,Blade other
869115,spyder_fallback,"Spyder 18002 1-1/2"" Self-Feed Stinger Drill Bit with Replacement Tip",30.4,0,Drill Bit
869025,spyder_fallback,"Spyder 950024 SDS-Plus Rotary Hammer Drill Bit Set for Masonry and Concrete, 6"" (7 Piece Set)",29.17,0,KIT/SET
867656,spyder_fallback,"Spyder 601019 12"" Hex 8 and Hex 10 Dual Locking Hole Saw Pilot Bit Extension with Rapid Core Eject",28.87,0,HoleSaw Arbor
869158,spyder_fallback,"Spyder 200373 12"" 8 TPI Tarantula Carbide Tipped Reciprocating Saw Blade for Thick Metal",28.2,0,Recip Blade
869035,spyder_fallback,Spyder 19160 1 in Mach-Blue Armor Plated S&D Drill Bit with Tri-Flat Shank,28.13,0,Drill Bit
869125,spyder_fallback,"Spyder 950035 3/4"" x 10"" SDS-Plus 4-Cutter Full-Carbide Rotary Hammer Drill Bit",26.27,0,SDS Bit
868949,spyder_fallback,"Spyder 13096 6-1/2"" 60-Tooth Ultra Fine Finish Circular Saw Blade for Wood",25.69,0,Circular Blade
869013,spyder_fallback,Spyder 950020 3/4 in x 18 in SDS-Plus 4-Cutter Carbide-Tipped Rotary Hammer Drill Bit,25.63,0,SDS Bit
869145,spyder_fallback,"Spyder 601018 6"" Dual Locking Hole Saw Pilot Bit Extension with Rapid Core Eject",25.07,0,HoleSaw Arbor
869002,spyder_fallback,"Spyder 200375 9"" 10 TPI Tarantula Carbide Tipped Reciprocating Saw Blade for Medium Metal Cutting",25.01,0,Recip Blade
869124,spyder_fallback,"Spyder 950081 6"" Impact Shank Carbide-Tipped Multi-Material Masonry Drill Bit Set (5 Piece)",24.88,0,KIT/SET
869043,spyder_fallback,Spyder 19159 3/4 in Mach-Blue Armor Plated S&D Drill Bit with Tri-Flat Shank,24.6,0,Drill Bit
869181,spyder_fallback,"Spyder 601006 4-1/2"" Bi-Metal Fixed Arbor Hole Saw",24.17,0,HoleSaw Arbor
869167,spyder_fallback,"Spyder 13107 5-3/8"" 18-Tooth Rough Framing Circular Saw Blade",24.16,0,Circular Blade
869127,spyder_fallback,Spyder 950078 Quick-Release Hex Shank Carbide-Tipped Glass and Tile Drill Bit Set (5 Piece),24.0,0,KIT/SET
827933,spyder_fallback,Spyder 14116 4-1/2-Inch Wet/Dry Turbo Diamond Saw Blade,23.13,5,Blade other
869026,spyder_fallback,"Spyder 19656 6"" Magnetic Spline Drive SAE Nutsetter Set for Impact Drivers and Drills (6 Piece Set)",22.89,0,KIT/SET
869023,spyder_fallback,"Spyder 601005 4-1/8"" Bi-Metal Fixed Arbor Hole Saw",22.24,0,HoleSaw Arbor
869218,spyder_fallback,"Spyder 950023 SDS-Plus Tradesman 6"" Masonry Drill Bit and Chisel Set (6 Piece)",22.21,0,KIT/SET
869047,spyder_fallback,"Spyder 950025 SDS-Plus Rotary Hammer Drill Bit Set for Concrete and Masonry 6"" (5 Piece)",22.17,0,KIT/SET
869028,spyder_fallback,Spyder 950031 5/8 in x 6 in x 8 in SDS-Plus 4-Cutter Full-Carbide Rotary Hammer Drill Bit,22.15,0,SDS Bit
869116,spyder_fallback,"Spyder 70020 4"" Bi-Metal Half Moon General Purpose Oscillating Multi-Tool Blade with Dremel Adapter",22.04,0,Oscillating
869219,spyder_fallback,"Spyder 950009 1"" x 10"" SDS-Plus 4-Cutter Carbide-Tipped Rotary Hammer Drill Bit",21.84,0,SDS Bit
869143,spyder_fallback,"Spyder 200439 Tarantula 12"" 6 TPI Carbide Reciprocating Saw Blade for Multi-Material",21.57,0,Recip Blade
869010,spyder_fallback,"Spyder 200372 9"" 8 TPI Tarantula Carbide Tipped Reciprocating Saw Blade for Thick Metal",21.56,0,Recip Blade
869050,spyder_fallback,"Spyder 200408-5 12"" 6 TPI Bi-Metal Extreme Demolition Reciprocating Saw Blades for Wood and Nails (5 Pack)",21.4,0,KIT/SET
827930,spyder_fallback,Spyder 14115 4-Inch Wet/Dry Turbo Diamond Saw Blade,21.36,5,Blade other
869067,spyder_fallback,"Spyder 950019 7/8"" x 18"" SDS-Plus 4-Cutter Carbide-Tipped Rotary Hammer Drill Bit",21.25,0,SDS Bit
869092,spyder_fallback,"Spyder 19158 5/8"" Mach-Blue Armor Plated Silver and Deming Tri-Flat Shank Drill Bit",21.09,0,Drill Bit
869154,spyder_fallback,"Spyder 13111 7-1/4"" 60-Tooth Thick Kerf Ultra Fine Finish Saw Blade for Wood",20.97,0,Blade other
869206,spyder_fallback,Spyder 950033 3/8 in x 12 in SDS-Plus 4-Cutter Full-Carbide Rotary Hammer Drill Bit,20.89,0,SDS Bit
828183,spyder_fallback,Spyder 600845 Rapid Core Eject? Hex 10 - 24-Inch Bit Extender,20.55,0,Bit other
869191,spyder_fallback,"Spyder 200394-5 12"" 8-10 TPI Black Series 8 Percent Cobalt Bi-Metal Reciprocating Saw Blades for Thick Metal and Multi-Material Cutting (5 Pack)",20.2,0,KIT/SET
869131,spyder_fallback,"Spyder 19178 12"" 7/16"" Hex Quick Change Bit Holder Extension with Auto-Lock Retention",20.12,0,Bit other
869057,spyder_fallback,"Spyder 601004 3-1/2"" Bi-Metal Fixed Arbor Hole Saw with 11/32"" Hex Shank",20.04,0,HoleSaw Arbor
869080,spyder_fallback,Spyder 950071 1 in x 12 in Three-Flat Grip Rotary Hammer Drill Bit,19.32,0,Drill Bit
869162,spyder_fallback,"Spyder 950008 7/8"" x 10"" SDS-Plus 4-Cutter Carbide-Tipped Rotary Hammer Drill Bit",19.23,0,SDS Bit
869099,spyder_fallback,Spyder 19157 9/16 in Mach-Blue Armor Plated Tri-Flat Shank S&D Drill Bit,19.0,0,Drill Bit
869168,spyder_fallback,"Spyder 13109 5-1/2"" 24-Tooth Framing Circular Saw Blade for General Construction Wood",19.0,0,Circular Blade
869192,spyder_fallback,"Spyder 950051 2"" x 12"" SDS-Max Tile Chisel Bit for Concrete and Masonry",18.88,0,SDS Bit
869184,spyder_fallback,"Spyder 200398-5 12"" 18 TPI Black Series Bi-Metal Reciprocating Saw Blades for Metal Cutting (5 Pack)",18.75,0,KIT/SET
869134,spyder_fallback,"Spyder 950049 1"" x 16"" SDS-Max Fluted Flat Chisel Bit for Concrete and Masonry",18.57,0,SDS Bit
869211,spyder_fallback,"Spyder 950050 16"" SDS-Max Fluted Star Point Chisel Bit for Concrete and Masonry",18.57,0,SDS Bit
869069,spyder_fallback,Spyder 19963 1/2 in Drive Metric Deep Universal Spline Impact Socket Set with Adapter 17mm 19mm 21mm (4 Piece),17.96,0,Impact Bit
869220,spyder_fallback,"Spyder 200432-5 6"" 6 TPI Bi-Metal Reciprocating Saw Blade for Wood and Plastic Plunge Cutting (5 Pack)",17.83,0,KIT/SET
869066,spyder_fallback,"Spyder 13097 4-1/2"" 36T Fine Finish Circular Saw Blade for Wood",17.79,0,Circular Blade
869212,spyder_fallback,Spyder 950052 Impact Shank Masonry Hammer Drill Bit Set with 1/4 in Hex Shank (7 Piece),17.36,0,KIT/SET
869031,spyder_fallback,"Spyder 200441-5 12"" 6 TPI Cobalt Bi-Metal Reciprocating Saw Blade for Wood with Nails (5 Pack)",17.15,0,KIT/SET
869088,spyder_fallback,Spyder 200426-5 8 in 10-14 TPI Cobalt Bi Metal Fire Rescue Reciprocating Saw Blade (5 Pack),17.08,0,KIT/SET
869105,spyder_fallback,"Spyder 200438 9"" 6 TPI Tarantula Carbide Tipped Reciprocating Saw Blade for Wood and Nails",17.08,0,Recip Blade
869188,spyder_fallback,Spyder 200431-5 9 in 14 TPI Black Series Bi-Metal Thick Metal Reciprocating Saw Blades (5 Pack),17.08,0,KIT/SET
827937,spyder_fallback,Spyder 14120 4-1/2-Inch Wet/Dry Segmented Diamond Saw Blade,17.04,6,Blade other
869072,spyder_fallback,Spyder 200407-5 9 in 6 TPI Black Series Extreme Bi-Metal Demolition Reciprocating Saw Blade (5 Pack),16.91,0,KIT/SET
868959,spyder_fallback,"Spyder 200410 6"" and 9"" Bi-Metal Extreme Demolition Reciprocating Saw Blade Set Assorted 4-18 TPI (6 Pack)",16.88,0,KIT/SET
869141,spyder_fallback,"Spyder 950014 5/8"" x 12"" SDS-Plus 4-Cutter Carbide-Tipped Rotary Hammer Drill Bit",16.85,0,SDS Bit
869005,spyder_fallback,Spyder 601003 3 in Bi-Metal Fixed Arbor Hole Saw with Pilot Bit and 11/32 in Hex Shank,16.67,0,HoleSaw Arbor
869169,spyder_fallback,"Spyder 13115 3-3/8"" 24-Tooth Fast Framing Circular Saw Blade",16.36,0,Circular Blade
869120,spyder_fallback,"Spyder 950032 3/8"" x 10"" x 12"" SDS-Plus Full-Carbide 4-Cutter Rotary Hammer Drill Bit",16.24,0,SDS Bit
869111,spyder_fallback,Spyder 200427-5 Black Series Extreme 9 in 10 TPI Bi-Metal Demo Rescue Recip Saw Blade (5 Pack),16.01,0,KIT/SET
869110,spyder_fallback,"Spyder 200440-5 9"" 10-14 TPI Bi-Metal Flush Cut Reciprocating Saw Blade for Multi-Material Cutting (5 Pack)",15.61,0,KIT/SET
827949,spyder_fallback,Spyder 15011 3/4-Inch x 16-Inch Power Bit,15.59,5,Bit other
869042,spyder_fallback,"Spyder 950018 5/8"" x 18"" SDS-Plus 4-Cutter Carbide-Tipped Rotary Hammer Drill Bit",15.39,0,SDS Bit
869056,spyder_fallback,"Spyder 200433 8"" Diamond Bite D90 Diamond Grit Reciprocating Saw Blade for Cast Iron Masonry and Tile",15.39,0,Recip Blade
869041,spyder_fallback,"Spyder 200389 12"" 3 TPI Tarantula Carbide Tipped Pruning Reciprocating Saw Blade for Wood",15.24,0,Recip Blade
869107,spyder_fallback,"Spyder 200371 6"" 8 TPI Carbide Tipped Recip Saw Blade for Thick Metal Cutting",15.21,0,Blade other
869171,spyder_fallback,Spyder 601002 2-1/2 in Bi-Metal Fixed Arbor Hole Saw,15.09,0,HoleSaw Arbor
828032,spyder_fallback,Spyder 19083 12-Inch 1/4-Inch x 1/4-Inch Locking Bit Driver Holder,15.0,2,Bit other
868957,spyder_fallback,"Spyder 17004 1/2"" x 18"" Long Installer Drill Bit with Hole-in-Flute Wire Pulling Feature",14.92,0,Drill Bit
828117,spyder_fallback,Spyder 600032CF 2-3/4-Inch Tungsten Carbide Tipped (TCT) Non-Arbored Hole Saw,14.83,11,HoleSaw Arbor
869016,spyder_fallback,"Spyder 200397-5 9"" 18 TPI Black Series Bi Metal Reciprocating Saw Blade with 8 Percent Cobalt for Metal Cutting (5 Pack)",14.69,0,KIT/SET
869149,spyder_fallback,"Spyder 200424-5 9"" 6 TPI Cobalt Bi-Metal Recip Saw Blade Wood Nails (5 Pack)",14.69,0,KIT/SET
869199,spyder_fallback,Spyder 200393-5 9 in Black Series 8-10 TPI 8% Cobalt Bi-Metal Reciprocating Saw Blade for Multi-Material (5 Pack),14.69,0,KIT/SET
828021,spyder_fallback,Spyder 19072 1-Inch PH2 Impact Driver Bit (25-Pack),14.55,5,KIT/SET
869074,spyder_fallback,"Spyder 950017 1/2"" x 18"" SDS-Plus 4-Cutter Carbide-Tipped Rotary Hammer Drill Bit",14.49,0,SDS Bit
827871,spyder_fallback,Spyder 12016 3/8-Inch x 18-Inch Auger Bit,14.47,4,Auger Bit
868980,spyder_fallback,"Spyder 950063 1/4"" x 6"" Impact Shank Carbide-Tipped Hammer Drill Bits for Concrete and Masonry (5 Pack)",14.33,0,KIT/SET
827923,spyder_fallback,Spyder 14001 Diamond Bite 4.5-Inch Cut-Off Wheel,14.3,5,Cutoff/Grind
828066,spyder_fallback,Spyder 200307 12-Inch 10/14-TPI Metal Cutting Reciprocating Saw Blades (3-Pack),14.28,5,KIT/SET
869039,spyder_fallback,"Spyder 950042 1-1/2"" x 10"" SDS-Plus Tile Chisel Bit for Tile and Grout Removal",14.27,0,Grout
869139,spyder_fallback,Spyder 950040 SDS-Plus Self-Sharpening Flat Chisel Bit for Concrete and Masonry 3/4 in x 10 in,14.27,0,SDS Bit
828022,spyder_fallback,Spyder 19073 1-Inch T25 Impact Driver Bit (25-Pack),14.25,5,KIT/SET
828023,spyder_fallback,Spyder 19074 1-Inch SQ2 Impact Driver Bit (25-Pack),14.25,5,KIT/SET
828116,spyder_fallback,Spyder 600030CF 2-5/8-Inch Tungsten Carbide Tipped (TCT) Non-Arbored Hole Saw,14.24,5,HoleSaw Arbor
828203,spyder_fallback,Spyder 600869P Hex10 1/2-Inch Quick Change Hole Saw Arbor,14.21,14,HoleSaw Arbor
828216,spyder_fallback,Spyder 600904CF 1-7/8-Inch Carbide Tipped Metal/Wood Cutting Hole Saw,14.21,4,Hole Saw
828062,spyder_fallback,Spyder 200304 9-Inch 6-TPI Metal/Wood Cutting Reciprocating Saw Blades (5-Pack),14.17,5,KIT/SET
828063,spyder_fallback,Spyder 200305 9-Inch 10/14-TPI Metal Cutting Reciprocating Saw Blades (5-Pack),14.17,5,KIT/SET
827932,spyder_fallback,Spyder 14101 4-1/2-Inch Wet/Dry Continuous Diamond Saw Blade,14.15,5,Blade other
827865,spyder_fallback,Spyder 12010 1-Inch x 6-1/2-Inch Auger Bit,14.14,5,Auger Bit
828064,spyder_fallback,Spyder 200306 12-Inch 6-TPI Metal/Wood Cutting Reciprocating Saw Blades (3-Pack),14.13,5,KIT/SET
828240,spyder_fallback,Spyder 70009 2.5-Inch x 2-Inch HSS Clean Wood Cutting Oscillating Tool Blade,14.07,5,Oscillating
869119,spyder_fallback,"Spyder 200425-5 6"" 10-14 TPI Bi-Metal Fire Rescue Reciprocating Saw Blade, Black Series (5 Pack)",13.99,0,KIT/SET
828246,spyder_fallback,Spyder 100234 2-Piece Grout Removal Tool Set for Reciprocating Saws,13.97,4,Recip Blade
828115,spyder_fallback,Spyder 600029CF 2-9/16-Inch Tungsten Carbide Tipped (TCT) Non-Arbored Hole Saw,13.96,4,HoleSaw Arbor
828215,spyder_fallback,Spyder 600903CF 1-3/4-Inch Carbide Tipped Metal/Wood Cutting Hole Saw,13.96,10,Hole Saw
869222,spyder_fallback,"Spyder 200437 6"" 6 TPI Tarantula Carbide Tipped Reciprocating Saw Blade for Wood and Nails",13.89,0,Recip Blade
869112,spyder_fallback,"Spyder 601001 2-1/4"" Bi-Metal Fixed Arbor Hole Saw with Pilot Bit",13.87,0,HoleSaw Arbor
827967,spyder_fallback,Spyder 19016 1/2-Inch x 5-Inch HSS Twist Drill Bit,13.84,5,Twist Bit
828113,spyder_fallback,Spyder 600028CF 2-1/2-Inch Tungsten Carbide Tipped (TCT) Non-Arbored Hole Saw,13.83,4,HoleSaw Arbor
869225,spyder_fallback,Spyder 200430-5 Black Series 6 in 14 TPI 8 Percent Cobalt Bi-Metal Thick Metal Reciprocating Saw Blades (5 Pack),13.72,0,KIT/SET
828214,spyder_fallback,Spyder 600902CF 1-5/8-Inch Carbide Tipped Metal/Wood Cutting Hole Saw,13.68,4,Hole Saw
869174,spyder_fallback,"Spyder 601000 2-1/8"" Bi-Metal Fixed Arbor Hole Saw for Wood Metal and Plastic",13.51,0,HoleSaw Arbor
828201,spyder_fallback,Spyder 600868P Hex8 3/8-Inch Quick Change Hole Saw Arbor,13.47,4,HoleSaw Arbor
827864,spyder_fallback,Spyder 12009 15/16-Inch x 6-1/2-Inch Auger Bit,13.43,5,Auger Bit
828069,spyder_fallback,Spyder 200321 9-Inch 6-TPI Reciprocating Blade (2-Pack),13.43,5,KIT/SET
828071,spyder_fallback,Spyder 200322 9-Inch 10-TPI Reciprocating Blade (2-Pack),13.43,5,KIT/SET
828092,spyder_fallback,Spyder 300097 8-Piece Double-Sided And Skeleton T-Shank High-Carbon Steel Jig Saw Blade Set,13.39,5,KIT/SET
828088,spyder_fallback,Spyder 300088 5-Piece T-Shank Bi-Metal Laminate Wood Cutting Jig Saw Blade Set,13.37,5,KIT/SET
828188,spyder_fallback,Spyder 600850 1/2-Inch Diamond Edge Arbored Hole Saw Bit,13.36,13,HoleSaw Arbor
827926,spyder_fallback,Spyder 14004 Diamond Bite 4-Inch Cut-Off Wheel,13.26,4,Cutoff/Grind
828236,spyder_fallback,Spyder 70004 1.35-Inch x 2-Inch Bi-Metal Wood And Nail Cutting Oscillating Tool Blade,13.23,5,Oscillating
869166,spyder_fallback,"Spyder 13094 4-1/2"" 24T Framing Circular Saw Blade",13.11,0,Circular Blade
827931,spyder_fallback,Spyder 14100 4-Inch Wet/Dry Continuous Diamond Saw Blade,13.09,4,Blade other
828187,spyder_fallback,Spyder 600849 3/8-Inch Diamond Edge Arbored Hole Saw Bit,13.01,5,HoleSaw Arbor
827947,spyder_fallback,Spyder 15010 5/8-Inch x 16-Inch Power Bit,12.98,5,Bit other
869183,spyder_fallback,Spyder 600999 2 in Bi-Metal Fixed Arbor Hole Saw with Pilot Bit and 11/32 in Hex Shank,12.97,0,HoleSaw Arbor
828238,spyder_fallback,Spyder 70006 2.5-Inch x 2-Inch Bi-Metal Wood And Nail Cutting Oscillating Tool Blade,12.95,5,Oscillating
828241,spyder_fallback,Spyder 70012 1.35-Inch x 2-Inch Bi-Metal Metal Cutting Oscillating Tool Blade,12.95,5,Oscillating
869078,spyder_fallback,Spyder 950030 1/2 in x 4 in x 6 in SDS-Plus 4-Cutter Full-Carbide Rotary Hammer Drill Bit,12.92,0,SDS Bit
827860,spyder_fallback,Spyder 12008 7/8-Inch x 6-1/2-Inch Auger Bit,12.88,5,Auger Bit
828213,spyder_fallback,Spyder 600901CF 1-1/2-Inch Carbide Tipped Metal/Wood Cutting Hole Saw,12.84,5,Hole Saw
868979,spyder_fallback,"Spyder 950061 5/32"" x 6"" Impact Shank Carbide Tipped Hammer Drill Bit (5 Pack)",12.81,0,KIT/SET
868982,spyder_fallback,"Spyder 950062 3/16"" x 6"" Carbide-Tipped Impact Shank Hammer Drill Bit for Concrete and Masonry (5 Pack)",12.81,0,KIT/SET
869210,spyder_fallback,"Spyder 950016 3/8"" x 18"" SDS-Plus 4-Cutter Carbide-Tipped Rotary Hammer Drill Bit",12.53,0,SDS Bit
869185,spyder_fallback,"Spyder 950041 1/8"" x 10"" SDS-Plus Channeling Chisel Bit for Concrete and Masonry",12.44,0,SDS Bit
827861,spyder_fallback,Spyder 12007 13/16-Inch x 6-1/2-Inch Auger Bit,12.4,5,Auger Bit
828186,spyder_fallback,Spyder 600848 5/16-Inch Diamond Edge Arbored Hole Saw Bit,12.4,5,HoleSaw Arbor
828114,spyder_fallback,Spyder 600027CF 2-3/8-Inch Tungsten Carbide Tipped (TCT) Non-Arbored Hole Saw,12.36,5,HoleSaw Arbor
869038,spyder_fallback,"Spyder 200388 9"" 3 TPI Carbide Tipped Pruning Reciprocating Saw Blade for Clean Wood and Green Material",12.31,0,Recip Blade
869084,spyder_fallback,"Spyder 200429-5 8"" 14 TPI Black Series Bi-Metal Reciprocating Saw Blade for Metal Cutting (5 Pack)",12.31,0,KIT/SET
827827,spyder_fallback,"Spyder 11002 6-Piece Assorted Woodboring Spade Bit Set (3/8, 1/2, 5/8, 3/4, 7/8, 1-Inch)",12.3,5,KIT/SET
804748,spyder_fallback,"Spyder 600098CF 3-5/8-Inch Bi-Metal Hole Saw for Wood, Metal, and Plastics",12.2,5,Hole Saw
827927,spyder_fallback,Spyder 14003 Diamond Bite 3-Inch Cut-Off Wheel,12.06,4,Cutoff/Grind
827965,spyder_fallback,Spyder 19015 7/16-Inch Drill Bit,12.05,5,Drill Bit
828210,spyder_fallback,Spyder 600899CF 1-1/4-Inch Carbide Tipped Metal/Wood Cutting Hole Saw,12.01,4,Hole Saw
828212,spyder_fallback,Spyder 600900CF 1-3/8-Inch Carbide Tipped Metal/Wood Cutting Hole Saw,12.01,5,Hole Saw
828144,spyder_fallback,Spyder 600097CF 3-1/2-Inch Bi-Metal Hole Saw,12.0,4,Hole Saw
828209,spyder_fallback,Spyder 600897CF 1-1/16-Inch Carbide Tipped Metal/Wood Cutting Hole Saw,11.92,4,Hole Saw
828211,spyder_fallback,Spyder 600898CF 1-1/8-Inch Carbide Tipped Metal/Wood Cutting Hole Saw,11.92,5,Hole Saw
869215,spyder_fallback,"Spyder 70024 1-1/4"" Extended Reach Bi-Metal General Purpose Oscillating Tool Blade with Dremel Adapter",11.92,0,Oscillating
827902,spyder_fallback,Spyder 13029 5-1/2-Inch 18-Tooth Framing,11.89,5,OTHER
827948,spyder_fallback,Spyder 15009 1/2-Inch x 16-Inch Power Bit,11.83,5,Bit other
828185,spyder_fallback,Spyder 600847 1/4-Inch Diamond Edge Arbored Hole Saw Bit,11.75,7,HoleSaw Arbor
869070,spyder_fallback,Spyder 600998 1-3/4 in Bi-Metal Fixed Arbor Hole Saw with Pilot Bit,11.75,0,HoleSaw Arbor
828111,spyder_fallback,Spyder 600024CF 2-1/8-Inch Tungsten Carbide Tipped (TCT) Non-Arbored Hole Saw,11.71,5,HoleSaw Arbor
868985,spyder_fallback,"Spyder 950070 3/4"" x 12"" Three-Flat Grip Shank Carbide-Tipped Rotary Hammer Drill Bit",11.65,0,Drill Bit
828112,spyder_fallback,Spyder 600025CF 2-1/4-Inch Tungsten Carbide Tipped (TCT) Non-Arbored Hole Saw,11.62,5,HoleSaw Arbor
869086,spyder_fallback,Spyder 950077 1/2 in x 3-1/2 in Quick-Release Hex Shank Carbide-Tipped Glass and Tile Drill Bit,11.6,0,Drill Bit
869180,spyder_fallback,Spyder 19149 15/32 in Mach-Blue Armor Plated HSS Hex Shank Drill Bit,11.55,0,Drill Bit
827863,spyder_fallback,Spyder 12006 3/4-Inch x 6-1/2-Inch Auger Bit,11.49,5,Auger Bit
869163,spyder_fallback,"Spyder 950013 3/4"" x 12"" SDS-Plus 4-Cutter Carbide-Tipped Rotary Hammer Drill Bit",11.48,0,SDS Bit
828208,spyder_fallback,Spyder 600896CF 1-Inch Carbide Tipped Metal/Wood Cutting Hole Saw,11.43,5,Hole Saw
828237,spyder_fallback,Spyder 70005 1.75-Inch x 2-Inch Bi-Metal Wood And Nail Cutting Oscillating Tool Blade,11.39,5,Oscillating
869051,spyder_fallback,"Spyder 70018 3-1/2"" 6-Hole Universal Fit Detail Sanding Block Kit with Triangle Sheets (10 Piece)",11.37,0,OTHER
804742,spyder_fallback,"Spyder 600095CF 3-1/4-Inch Bi-Metal Hole Saw for Wood, Metal, and Plastics",11.33,5,Hole Saw
869151,spyder_fallback,"Spyder 600997 1-1/2"" Bi-Metal Fixed Arbor Hole Saw",11.19,0,HoleSaw Arbor
828031,spyder_fallback,Spyder 19081 12-Inch 1/4-Inch x 1/4-Inch Magnetic Torsion Impact Bit Driver Holder,11.15,5,Impact Bit
828068,spyder_fallback,Spyder 200320 6-Inch 18-TPI Reciprocating Blade (2-Pack),11.11,5,KIT/SET
828184,spyder_fallback,Spyder 600846 3/16-Inch Diamond Edge Arbored Hole Saw Bit,11.08,5,HoleSaw Arbor
828239,spyder_fallback,Spyder 70008 1.75-Inch x 2-Inch HSS Clean Wood Cutting Oscillating Tool Blade,11.01,5,Oscillating
869109,spyder_fallback,"Spyder 200406-5 6"" 6 TPI Bi-Metal Extreme Demolition Reciprocating Saw Blade for Wood and Nails (5 Pack)",11.0,0,KIT/SET
869196,spyder_fallback,"Spyder 200423-5 6"" 6 TPI Bi-Metal Reciprocating Saw Blade for Wood with Nails (5 Pack)",11.0,0,KIT/SET
